"Plot Title: HOBO 3A Chamber 3"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561444, SEN S/N: 10561444)","RH, % (LGR S/N: 10561444, SEN S/N: 10561444)","DewPt, °C (LGR S/N: 10561444, SEN S/N: 10561444)","Host Connected (LGR S/N: 10561444, SEN S/N: 10561444)","End Of File (LGR S/N: 10561444, SEN S/N: 10561444)"
43,07/21/2014 09:12:00 AM,23.093,58.827,14.619,,
44,07/21/2014 09:13:00 AM,23.141,58.311,14.527,,
45,07/21/2014 09:14:00 AM,23.117,58.369,14.520,,
46,07/21/2014 09:15:00 AM,23.141,58.095,14.470,,
47,07/21/2014 09:16:00 AM,23.117,58.461,14.545,,
48,07/21/2014 09:17:00 AM,23.093,58.550,14.546,,
49,07/21/2014 09:18:00 AM,23.069,58.639,14.547,,
50,07/21/2014 09:19:00 AM,23.069,58.670,14.555,,
51,07/21/2014 09:20:00 AM,23.117,58.246,14.487,,
52,07/21/2014 09:21:00 AM,23.141,57.972,14.437,,
53,07/21/2014 09:22:00 AM,23.093,58.488,14.529,,
54,07/21/2014 09:23:00 AM,23.093,58.396,14.505,,
55,07/21/2014 09:24:00 AM,23.117,58.060,14.438,,
56,07/21/2014 09:25:00 AM,23.117,58.153,14.463,,
57,07/21/2014 09:26:00 AM,23.117,57.813,14.372,,
58,07/21/2014 09:27:00 AM,23.117,57.968,14.413,,
59,07/21/2014 09:28:00 AM,23.117,57.844,14.380,,
60,07/21/2014 09:29:00 AM,23.117,57.875,14.388,,
61,07/21/2014 09:30:00 AM,23.117,57.875,14.388,,
62,07/21/2014 09:31:00 AM,23.093,57.933,14.382,,
63,07/21/2014 09:32:00 AM,23.093,57.902,14.373,,
64,07/21/2014 09:33:00 AM,23.117,57.813,14.372,,
65,07/21/2014 09:34:00 AM,23.093,58.304,14.480,,
66,07/21/2014 09:35:00 AM,23.069,58.823,14.595,,
67,07/21/2014 09:36:00 AM,23.093,58.581,14.554,,
68,07/21/2014 09:37:00 AM,23.093,58.273,14.472,,
69,07/21/2014 09:38:00 AM,23.093,58.057,14.414,,
70,07/21/2014 09:39:00 AM,23.069,58.269,14.449,,
71,07/21/2014 09:40:00 AM,23.093,58.057,14.414,,
72,07/21/2014 09:41:00 AM,23.069,58.423,14.489,,
73,07/21/2014 09:42:00 AM,23.069,58.269,14.449,,
74,07/21/2014 09:43:00 AM,23.069,58.608,14.538,,
75,07/21/2014 09:44:00 AM,23.069,58.084,14.399,,
76,07/21/2014 09:45:00 AM,23.045,58.389,14.458,,
77,07/21/2014 09:46:00 AM,23.021,58.354,14.426,,
78,07/21/2014 09:47:00 AM,23.045,58.419,14.466,,
79,07/21/2014 09:48:00 AM,23.045,58.111,14.384,,
80,07/21/2014 09:49:00 AM,23.021,58.015,14.336,,
81,07/21/2014 09:50:00 AM,22.997,58.412,14.419,,
82,07/21/2014 09:51:00 AM,23.045,58.049,14.368,,
83,07/21/2014 09:52:00 AM,23.069,58.207,14.432,,
84,07/21/2014 09:53:00 AM,23.021,58.785,14.540,,
85,07/21/2014 09:54:00 AM,23.021,58.908,14.573,,
86,07/21/2014 09:55:00 AM,22.997,58.689,14.492,,
87,07/21/2014 09:56:00 AM,23.021,58.385,14.434,,
88,07/21/2014 09:57:00 AM,23.021,58.323,14.418,,
89,07/21/2014 09:58:00 AM,22.997,58.689,14.492,,
90,07/21/2014 09:59:00 AM,23.021,58.354,14.426,,
91,07/21/2014 10:00:00 AM,23.021,58.077,14.352,,
92,07/21/2014 10:01:00 AM,23.045,58.358,14.450,,
93,07/21/2014 10:02:00 AM,23.069,58.423,14.489,,
94,07/21/2014 10:03:00 AM,23.069,58.300,14.457,,
95,07/21/2014 10:04:00 AM,23.045,58.142,14.392,,
96,07/21/2014 10:05:00 AM,23.045,58.543,14.499,,
97,07/21/2014 10:06:00 AM,23.045,59.035,14.628,,
98,07/21/2014 10:07:00 AM,23.117,60.029,14.955,,
99,07/21/2014 10:08:00 AM,23.141,59.726,14.899,,
100,07/21/2014 10:09:00 AM,23.165,58.808,14.681,,
101,07/21/2014 10:10:00 AM,23.189,57.979,14.484,,
102,07/21/2014 10:11:00 AM,23.213,57.705,14.433,,
103,07/21/2014 10:12:00 AM,23.189,57.979,14.484,,
104,07/21/2014 10:13:00 AM,23.189,58.626,14.656,,
105,07/21/2014 10:14:00 AM,23.165,58.900,14.705,,
106,07/21/2014 10:15:00 AM,23.141,58.711,14.633,,
107,07/21/2014 10:16:00 AM,23.165,58.129,14.501,,
108,07/21/2014 10:17:00 AM,23.141,58.095,14.470,,
109,07/21/2014 10:18:00 AM,23.117,57.813,14.372,,
110,07/21/2014 10:19:00 AM,23.141,58.280,14.519,,
111,07/21/2014 10:20:00 AM,23.141,58.157,14.486,,
112,07/21/2014 10:21:00 AM,23.093,58.211,14.456,,
113,07/21/2014 10:22:00 AM,23.093,58.057,14.414,,
114,07/21/2014 10:23:00 AM,23.093,58.612,14.562,,
115,07/21/2014 10:24:00 AM,23.141,58.434,14.560,,
116,07/21/2014 10:25:00 AM,23.117,58.122,14.454,,
117,07/21/2014 10:26:00 AM,23.117,58.215,14.479,,
118,07/21/2014 10:27:00 AM,23.117,58.338,14.512,,
119,07/21/2014 10:28:00 AM,23.141,58.188,14.494,,
120,07/21/2014 10:29:00 AM,23.141,57.755,14.379,,
121,07/21/2014 10:30:00 AM,23.165,57.821,14.419,,
122,07/21/2014 10:31:00 AM,23.165,57.883,14.435,,
123,07/21/2014 10:32:00 AM,23.117,58.492,14.553,,
124,07/21/2014 10:33:00 AM,23.117,57.690,14.339,,
125,07/21/2014 10:34:00 AM,23.165,58.315,14.551,,
126,07/21/2014 10:35:00 AM,23.165,58.222,14.526,,
127,07/21/2014 10:36:00 AM,23.141,58.188,14.494,,
128,07/21/2014 10:37:00 AM,23.117,58.060,14.438,,
129,07/21/2014 10:38:00 AM,23.093,58.211,14.456,,
130,07/21/2014 10:39:00 AM,23.045,58.573,14.507,,
131,07/21/2014 10:40:00 AM,23.093,58.273,14.472,,
132,07/21/2014 10:41:00 AM,23.117,58.184,14.471,,
133,07/21/2014 10:42:00 AM,23.093,58.118,14.431,,
134,07/21/2014 10:43:00 AM,23.117,57.875,14.388,,
135,07/21/2014 10:44:00 AM,23.117,57.875,14.388,,
136,07/21/2014 10:45:00 AM,23.093,58.211,14.456,,
137,07/21/2014 10:46:00 AM,23.117,57.968,14.413,,
138,07/21/2014 10:47:00 AM,23.117,58.030,14.430,,
139,07/21/2014 10:48:00 AM,23.093,58.211,14.456,,
140,07/21/2014 10:49:00 AM,23.117,58.307,14.504,,
141,07/21/2014 10:50:00 AM,23.093,58.057,14.414,,
142,07/21/2014 10:51:00 AM,23.069,58.485,14.506,,
143,07/21/2014 10:52:00 AM,23.093,58.396,14.505,,
144,07/21/2014 10:53:00 AM,23.141,57.817,14.395,,
145,07/21/2014 10:54:00 AM,23.141,58.095,14.470,,
146,07/21/2014 10:55:00 AM,23.117,58.215,14.479,,
147,07/21/2014 10:56:00 AM,23.093,58.118,14.431,,
148,07/21/2014 10:57:00 AM,23.045,58.389,14.458,,
149,07/21/2014 10:58:00 AM,22.997,58.751,14.509,,
150,07/21/2014 10:59:00 AM,23.045,58.019,14.359,,
151,07/21/2014 11:00:00 AM,23.093,58.458,14.521,,
152,07/21/2014 11:01:00 AM,23.045,58.697,14.539,,
153,07/21/2014 11:02:00 AM,23.069,58.084,14.399,,
154,07/21/2014 11:03:00 AM,23.093,58.273,14.472,,
155,07/21/2014 11:04:00 AM,23.117,58.430,14.536,,
156,07/21/2014 11:05:00 AM,23.117,57.968,14.413,,
157,07/21/2014 11:06:00 AM,23.093,58.488,14.529,,
158,07/21/2014 11:07:00 AM,23.093,58.365,14.497,,
159,07/21/2014 11:08:00 AM,23.117,58.091,14.446,,
160,07/21/2014 11:09:00 AM,23.117,57.999,14.421,,
161,07/21/2014 11:10:00 AM,23.141,58.157,14.486,,
162,07/21/2014 11:11:00 AM,23.093,58.242,14.464,,
163,07/21/2014 11:12:00 AM,23.069,58.238,14.440,,
164,07/21/2014 11:13:00 AM,23.093,58.334,14.488,,
165,07/21/2014 11:14:00 AM,23.141,58.033,14.453,,
166,07/21/2014 11:15:00 AM,23.141,58.064,14.461,,
167,07/21/2014 11:16:00 AM,23.141,58.157,14.486,,
168,07/21/2014 11:17:00 AM,23.117,58.677,14.602,,
169,07/21/2014 11:18:00 AM,23.069,58.670,14.555,,
170,07/21/2014 11:19:00 AM,23.069,58.423,14.489,,
171,07/21/2014 11:20:00 AM,23.069,58.300,14.457,,
172,07/21/2014 11:21:00 AM,23.093,58.211,14.456,,
173,07/21/2014 11:22:00 AM,23.117,58.739,14.618,,
174,07/21/2014 11:23:00 AM,23.141,57.879,14.412,,
175,07/21/2014 11:24:00 AM,23.117,58.122,14.454,,
176,07/21/2014 11:25:00 AM,23.069,58.700,14.563,,
177,07/21/2014 11:26:00 AM,23.045,58.389,14.458,,
178,07/21/2014 11:27:00 AM,23.045,58.142,14.392,,
179,07/21/2014 11:28:00 AM,23.069,58.084,14.399,,
180,07/21/2014 11:29:00 AM,23.045,58.142,14.392,,
181,07/21/2014 11:30:00 AM,23.069,58.392,14.481,,
182,07/21/2014 11:31:00 AM,23.069,58.485,14.506,,
183,07/21/2014 11:32:00 AM,23.069,58.361,14.473,,
184,07/21/2014 11:33:00 AM,23.069,57.775,14.317,,
185,07/21/2014 11:34:00 AM,23.069,58.577,14.530,,
186,07/21/2014 11:35:00 AM,23.021,58.816,14.548,,
187,07/21/2014 11:36:00 AM,22.997,58.782,14.517,,
188,07/21/2014 11:37:00 AM,23.069,57.930,14.358,,
189,07/21/2014 11:38:00 AM,23.117,58.215,14.479,,
190,07/21/2014 11:39:00 AM,23.141,58.002,14.445,,
191,07/21/2014 11:40:00 AM,23.141,57.941,14.428,,
192,07/21/2014 11:41:00 AM,23.117,58.060,14.438,,
193,07/21/2014 11:42:00 AM,23.069,58.608,14.538,,
194,07/21/2014 11:43:00 AM,23.069,58.392,14.481,,
195,07/21/2014 11:44:00 AM,23.069,58.115,14.407,,
196,07/21/2014 11:45:00 AM,23.069,58.176,14.424,,
197,07/21/2014 11:46:00 AM,23.069,58.392,14.481,,
198,07/21/2014 11:47:00 AM,23.069,58.238,14.440,,
199,07/21/2014 11:48:00 AM,23.069,58.207,14.432,,
200,07/21/2014 11:49:00 AM,23.069,58.300,14.457,,
201,07/21/2014 11:50:00 AM,23.069,58.146,14.416,,
202,07/21/2014 11:51:00 AM,23.093,57.995,14.398,,
203,07/21/2014 11:52:00 AM,23.093,58.242,14.464,,
204,07/21/2014 11:53:00 AM,23.045,58.943,14.604,,
205,07/21/2014 11:54:00 AM,23.069,58.300,14.457,,
206,07/21/2014 11:55:00 AM,23.093,58.242,14.464,,
207,07/21/2014 11:56:00 AM,23.117,58.276,14.495,,
208,07/21/2014 11:57:00 AM,23.165,58.253,14.534,,
209,07/21/2014 11:58:00 AM,23.141,58.095,14.470,,
210,07/21/2014 11:59:00 AM,23.117,58.554,14.569,,
211,07/21/2014 12:00:00 PM,23.117,58.492,14.553,,
212,07/21/2014 12:01:00 PM,23.141,58.064,14.461,,
213,07/21/2014 12:02:00 PM,23.117,57.999,14.421,,
214,07/21/2014 12:03:00 PM,23.117,58.369,14.520,,
215,07/21/2014 12:04:00 PM,23.093,58.365,14.497,,
216,07/21/2014 12:05:00 PM,23.117,58.122,14.454,,
217,07/21/2014 12:06:00 PM,23.045,58.450,14.474,,
218,07/21/2014 12:07:00 PM,23.069,58.269,14.449,,
219,07/21/2014 12:08:00 PM,23.021,58.447,14.451,,
220,07/21/2014 12:09:00 PM,22.997,58.504,14.444,,
221,07/21/2014 12:10:00 PM,23.045,58.111,14.384,,
222,07/21/2014 12:11:00 PM,23.069,58.115,14.407,,
223,07/21/2014 12:12:00 PM,23.093,58.458,14.521,,
224,07/21/2014 12:13:00 PM,23.045,58.512,14.490,,
225,07/21/2014 12:14:00 PM,23.045,58.419,14.466,,
226,07/21/2014 12:15:00 PM,23.045,58.049,14.368,,
227,07/21/2014 12:16:00 PM,23.045,58.234,14.417,,
228,07/21/2014 12:17:00 PM,23.093,58.273,14.472,,
229,07/21/2014 12:18:00 PM,23.069,58.084,14.399,,
230,07/21/2014 12:19:00 PM,23.093,58.149,14.439,,
231,07/21/2014 12:20:00 PM,23.093,57.902,14.373,,
232,07/21/2014 12:21:00 PM,23.093,58.673,14.578,,
233,07/21/2014 12:22:00 PM,23.093,58.581,14.554,,
234,07/21/2014 12:23:00 PM,23.093,58.273,14.472,,
235,07/21/2014 12:24:00 PM,23.117,57.968,14.413,,
236,07/21/2014 12:25:00 PM,23.069,58.485,14.506,,
237,07/21/2014 12:26:00 PM,23.045,58.604,14.515,,
238,07/21/2014 12:27:00 PM,23.093,58.519,14.537,,
239,07/21/2014 12:28:00 PM,23.093,58.273,14.472,,
240,07/21/2014 12:29:00 PM,23.117,58.492,14.553,,
241,07/21/2014 12:30:00 PM,23.141,58.218,14.502,,
242,07/21/2014 12:31:00 PM,23.141,58.249,14.511,,
243,07/21/2014 12:32:00 PM,23.093,58.180,14.447,,
244,07/21/2014 12:33:00 PM,23.069,58.762,14.579,,
245,07/21/2014 12:34:00 PM,23.093,58.427,14.513,,
246,07/21/2014 12:35:00 PM,23.141,57.910,14.420,,
247,07/21/2014 12:36:00 PM,23.117,58.215,14.479,,
248,07/21/2014 12:37:00 PM,23.093,58.118,14.431,,
249,07/21/2014 12:38:00 PM,23.093,58.149,14.439,,
250,07/21/2014 12:39:00 PM,23.117,58.184,14.471,,
251,07/21/2014 12:40:00 PM,23.069,58.084,14.399,,
252,07/21/2014 12:41:00 PM,23.093,58.427,14.513,,
253,07/21/2014 12:42:00 PM,23.117,58.369,14.520,,
254,07/21/2014 12:43:00 PM,23.141,57.910,14.420,,
255,07/21/2014 12:44:00 PM,23.093,58.026,14.406,,
256,07/21/2014 12:45:00 PM,23.045,58.204,14.409,,
257,07/21/2014 12:46:00 PM,23.045,58.327,14.441,,
258,07/21/2014 12:47:00 PM,23.069,58.392,14.481,,
259,07/21/2014 12:48:00 PM,23.093,58.057,14.414,,
260,07/21/2014 12:49:00 PM,23.069,58.084,14.399,,
261,07/21/2014 12:50:00 PM,23.045,58.573,14.507,,
262,07/21/2014 12:51:00 PM,23.045,58.697,14.539,,
263,07/21/2014 12:52:00 PM,23.045,58.573,14.507,,
264,07/21/2014 12:53:00 PM,23.021,58.539,14.475,,
265,07/21/2014 12:54:00 PM,23.021,58.508,14.467,,
266,07/21/2014 12:55:00 PM,22.997,58.720,14.500,,
267,07/21/2014 12:56:00 PM,23.021,58.447,14.451,,
268,07/21/2014 12:57:00 PM,22.997,58.165,14.354,,
269,07/21/2014 12:58:00 PM,22.997,58.751,14.509,,
270,07/21/2014 12:59:00 PM,22.997,58.751,14.509,,
271,07/21/2014 01:00:00 PM,22.997,58.751,14.509,,
272,07/21/2014 01:01:00 PM,23.069,58.146,14.416,,
273,07/21/2014 01:02:00 PM,23.093,58.026,14.406,,
274,07/21/2014 01:03:00 PM,23.093,58.026,14.406,,
275,07/21/2014 01:04:00 PM,23.069,58.176,14.424,,
276,07/21/2014 01:05:00 PM,23.069,58.423,14.489,,
277,07/21/2014 01:06:00 PM,23.069,58.546,14.522,,
278,07/21/2014 01:07:00 PM,23.045,58.604,14.515,,
279,07/21/2014 01:08:00 PM,23.069,58.361,14.473,,
280,07/21/2014 01:09:00 PM,23.069,58.176,14.424,,
281,07/21/2014 01:10:00 PM,23.069,58.115,14.407,,
282,07/21/2014 01:11:00 PM,23.045,58.234,14.417,,
283,07/21/2014 01:12:00 PM,22.997,58.905,14.549,,
284,07/21/2014 01:13:00 PM,22.997,58.751,14.509,,
285,07/21/2014 01:14:00 PM,23.045,58.204,14.409,,
286,07/21/2014 01:15:00 PM,23.069,58.392,14.481,,
287,07/21/2014 01:16:00 PM,23.045,58.573,14.507,,
288,07/21/2014 01:17:00 PM,23.021,58.785,14.540,,
289,07/21/2014 01:18:00 PM,23.021,58.292,14.410,,
290,07/21/2014 01:19:00 PM,22.997,58.350,14.403,,
291,07/21/2014 01:20:00 PM,22.997,58.843,14.533,,
292,07/21/2014 01:21:00 PM,23.021,58.323,14.418,,
293,07/21/2014 01:22:00 PM,22.997,58.289,14.386,,
294,07/21/2014 01:23:00 PM,22.973,58.809,14.501,,
295,07/21/2014 01:24:00 PM,22.997,58.258,14.378,,
296,07/21/2014 01:25:00 PM,22.997,58.412,14.419,,
297,07/21/2014 01:26:00 PM,23.021,58.200,14.385,,
298,07/21/2014 01:27:00 PM,23.045,58.419,14.466,,
299,07/21/2014 01:28:00 PM,23.069,57.930,14.358,,
300,07/21/2014 01:29:00 PM,23.093,58.242,14.464,,
301,07/21/2014 01:30:00 PM,23.045,58.543,14.499,,
302,07/21/2014 01:31:00 PM,23.045,58.111,14.384,,
303,07/21/2014 01:32:00 PM,23.021,58.662,14.508,,
304,07/21/2014 01:33:00 PM,23.021,58.077,14.352,,
305,07/21/2014 01:34:00 PM,22.997,58.689,14.492,,
306,07/21/2014 01:35:00 PM,23.021,58.539,14.475,,
307,07/21/2014 01:36:00 PM,23.045,58.697,14.539,,
308,07/21/2014 01:37:00 PM,23.093,57.995,14.398,,
309,07/21/2014 01:38:00 PM,23.069,58.300,14.457,,
310,07/21/2014 01:39:00 PM,23.069,58.670,14.555,,
311,07/21/2014 01:40:00 PM,23.069,58.361,14.473,,
312,07/21/2014 01:41:00 PM,23.069,58.022,14.383,,
313,07/21/2014 01:42:00 PM,23.093,58.118,14.431,,
314,07/21/2014 01:43:00 PM,23.069,58.516,14.514,,
315,07/21/2014 01:44:00 PM,23.069,58.146,14.416,,
316,07/21/2014 01:45:00 PM,23.045,58.142,14.392,,
317,07/21/2014 01:46:00 PM,22.997,58.350,14.403,,
318,07/21/2014 01:47:00 PM,22.973,58.378,14.387,,
319,07/21/2014 01:48:00 PM,22.973,58.285,14.363,,
320,07/21/2014 01:49:00 PM,22.949,58.774,14.470,,
321,07/21/2014 01:50:00 PM,23.021,58.231,14.393,,
322,07/21/2014 01:51:00 PM,23.021,58.477,14.459,,
323,07/21/2014 01:52:00 PM,23.021,58.262,14.402,,
324,07/21/2014 01:53:00 PM,23.021,58.508,14.467,,
325,07/21/2014 01:54:00 PM,22.997,58.628,14.476,,
326,07/21/2014 01:55:00 PM,22.997,58.720,14.500,,
327,07/21/2014 01:56:00 PM,22.973,58.562,14.436,,
328,07/21/2014 01:57:00 PM,22.949,58.435,14.380,,
329,07/21/2014 01:58:00 PM,22.949,58.528,14.405,,
330,07/21/2014 01:59:00 PM,22.949,59.512,14.663,,
331,07/21/2014 02:00:00 PM,22.949,59.112,14.559,,
332,07/21/2014 02:01:00 PM,22.949,58.682,14.445,,
333,07/21/2014 02:02:00 PM,22.949,58.559,14.413,,
334,07/21/2014 02:03:00 PM,22.997,58.504,14.444,,
335,07/21/2014 02:04:00 PM,22.997,58.628,14.476,,
336,07/21/2014 02:05:00 PM,23.045,58.142,14.392,,
337,07/21/2014 02:06:00 PM,23.069,58.022,14.383,,
338,07/21/2014 02:07:00 PM,23.021,58.539,14.475,,
339,07/21/2014 02:08:00 PM,23.093,58.180,14.447,,
340,07/21/2014 02:09:00 PM,23.117,58.184,14.471,,
341,07/21/2014 02:10:00 PM,23.093,58.304,14.480,,
342,07/21/2014 02:11:00 PM,23.045,58.389,14.458,,
343,07/21/2014 02:12:00 PM,23.021,58.631,14.500,,
344,07/21/2014 02:13:00 PM,23.021,58.231,14.393,,
345,07/21/2014 02:14:00 PM,23.021,58.785,14.540,,
346,07/21/2014 02:15:00 PM,23.069,58.423,14.489,,
347,07/21/2014 02:16:00 PM,23.093,58.211,14.456,,
348,07/21/2014 02:17:00 PM,23.045,58.358,14.450,,
349,07/21/2014 02:18:00 PM,23.021,58.200,14.385,,
350,07/21/2014 02:19:00 PM,23.021,58.539,14.475,,
351,07/21/2014 02:20:00 PM,23.069,58.300,14.457,,
352,07/21/2014 02:21:00 PM,23.093,58.242,14.464,,
353,07/21/2014 02:22:00 PM,23.093,58.088,14.423,,
354,07/21/2014 02:23:00 PM,23.093,58.118,14.431,,
355,07/21/2014 02:24:00 PM,23.069,58.022,14.383,,
356,07/21/2014 02:25:00 PM,23.045,58.850,14.580,,
357,07/21/2014 02:26:00 PM,23.045,58.573,14.507,,
358,07/21/2014 02:27:00 PM,23.045,58.512,14.490,,
359,07/21/2014 02:28:00 PM,23.021,58.416,14.443,,
360,07/21/2014 02:29:00 PM,23.045,58.604,14.515,,
361,07/21/2014 02:30:00 PM,23.093,58.673,14.578,,
362,07/21/2014 02:31:00 PM,23.117,58.184,14.471,,
363,07/21/2014 02:32:00 PM,23.093,58.057,14.414,,
364,07/21/2014 02:33:00 PM,23.069,58.854,14.603,,
365,07/21/2014 02:34:00 PM,23.069,58.423,14.489,,
366,07/21/2014 02:35:00 PM,23.069,58.546,14.522,,
367,07/21/2014 02:36:00 PM,23.093,58.365,14.497,,
368,07/21/2014 02:37:00 PM,23.093,57.872,14.365,,
369,07/21/2014 02:38:00 PM,23.069,58.731,14.571,,
370,07/21/2014 02:39:00 PM,23.069,58.670,14.555,,
371,07/21/2014 02:40:00 PM,23.093,58.396,14.505,,
372,07/21/2014 02:41:00 PM,23.045,58.573,14.507,,
373,07/21/2014 02:42:00 PM,23.069,58.115,14.407,,
374,07/21/2014 02:43:00 PM,23.093,58.180,14.447,,
375,07/21/2014 02:44:00 PM,23.093,57.933,14.382,,
376,07/21/2014 02:45:00 PM,23.069,58.022,14.383,,
377,07/21/2014 02:46:00 PM,23.045,58.450,14.474,,
378,07/21/2014 02:47:00 PM,23.021,58.908,14.573,,
379,07/21/2014 02:48:00 PM,22.997,58.843,14.533,,
380,07/21/2014 02:49:00 PM,22.997,58.227,14.370,,
381,07/21/2014 02:50:00 PM,23.021,58.046,14.344,,
382,07/21/2014 02:51:00 PM,23.045,58.327,14.441,,
383,07/21/2014 02:52:00 PM,23.045,58.173,14.400,,
384,07/21/2014 02:53:00 PM,23.021,58.539,14.475,,
385,07/21/2014 02:54:00 PM,23.021,58.385,14.434,,
386,07/21/2014 02:55:00 PM,23.045,58.974,14.612,,
387,07/21/2014 02:56:00 PM,23.021,58.908,14.573,,
388,07/21/2014 02:57:00 PM,23.069,58.392,14.481,,
389,07/21/2014 02:58:00 PM,23.069,58.361,14.473,,
390,07/21/2014 02:59:00 PM,23.069,58.392,14.481,,
391,07/21/2014 03:00:00 PM,23.045,58.512,14.490,,
392,07/21/2014 03:01:00 PM,23.045,58.450,14.474,,
393,07/21/2014 03:02:00 PM,23.045,58.296,14.433,,
394,07/21/2014 03:03:00 PM,23.069,58.516,14.514,,
395,07/21/2014 03:04:00 PM,23.093,58.211,14.456,,
396,07/21/2014 03:05:00 PM,23.117,58.215,14.479,,
397,07/21/2014 03:06:00 PM,23.117,58.246,14.487,,
398,07/21/2014 03:07:00 PM,23.093,58.304,14.480,,
399,07/21/2014 03:08:00 PM,23.045,58.635,14.523,,
400,07/21/2014 03:09:00 PM,22.997,58.628,14.476,,
401,07/21/2014 03:10:00 PM,23.045,58.666,14.531,,
402,07/21/2014 03:11:00 PM,22.997,58.874,14.541,,
403,07/21/2014 03:12:00 PM,23.021,58.416,14.443,,
404,07/21/2014 03:13:00 PM,23.093,57.902,14.373,,
405,07/21/2014 03:14:00 PM,23.093,58.766,14.602,,
406,07/21/2014 03:15:00 PM,23.069,58.731,14.571,,
407,07/21/2014 03:16:00 PM,23.045,58.543,14.499,,
408,07/21/2014 03:17:00 PM,23.021,58.200,14.385,,
409,07/21/2014 03:18:00 PM,23.021,58.570,14.483,,
410,07/21/2014 03:19:00 PM,23.021,58.631,14.500,,
411,07/21/2014 03:20:00 PM,23.021,58.508,14.467,,
412,07/21/2014 03:21:00 PM,23.021,58.785,14.540,,
413,07/21/2014 03:22:00 PM,23.021,58.908,14.573,,
414,07/21/2014 03:23:00 PM,23.093,58.427,14.513,,
415,07/21/2014 03:24:00 PM,23.117,58.153,14.463,,
416,07/21/2014 03:25:00 PM,23.117,58.307,14.504,,
417,07/21/2014 03:26:00 PM,23.093,58.458,14.521,,
418,07/21/2014 03:27:00 PM,23.069,58.392,14.481,,
419,07/21/2014 03:28:00 PM,23.141,57.817,14.395,,
420,07/21/2014 03:29:00 PM,23.093,58.889,14.635,,
421,07/21/2014 03:30:00 PM,23.045,58.697,14.539,,
422,07/21/2014 03:31:00 PM,23.045,58.697,14.539,,
423,07/21/2014 03:32:00 PM,23.021,58.693,14.516,,
424,07/21/2014 03:33:00 PM,23.045,58.234,14.417,,
425,07/21/2014 03:34:00 PM,23.093,58.118,14.431,,
