"Plot Title: HOBO 7A Chamber 6A"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561438, SEN S/N: 10561438)","RH, % (LGR S/N: 10561438, SEN S/N: 10561438)","DewPt, °C (LGR S/N: 10561438, SEN S/N: 10561438)","Host Connected (LGR S/N: 10561438, SEN S/N: 10561438)","End Of File (LGR S/N: 10561438, SEN S/N: 10561438)"
81,07/21/2014 09:50:00 AM,23.645,58.882,15.151,,
82,07/21/2014 09:51:00 AM,23.645,58.974,15.176,,
83,07/21/2014 09:52:00 AM,23.669,58.824,15.158,,
84,07/21/2014 09:53:00 AM,23.669,58.978,15.199,,
85,07/21/2014 09:54:00 AM,23.669,58.886,15.175,,
86,07/21/2014 09:55:00 AM,23.669,59.070,15.224,,
87,07/21/2014 09:56:00 AM,23.669,59.286,15.280,,
88,07/21/2014 09:57:00 AM,23.669,59.101,15.232,,
89,07/21/2014 09:58:00 AM,23.669,59.132,15.240,,
90,07/21/2014 09:59:00 AM,23.693,59.105,15.255,,
91,07/21/2014 10:00:00 AM,23.669,58.947,15.191,,
92,07/21/2014 10:01:00 AM,23.669,58.824,15.158,,
93,07/21/2014 10:02:00 AM,23.693,58.858,15.190,,
94,07/21/2014 10:03:00 AM,23.669,58.916,15.183,,
95,07/21/2014 10:04:00 AM,23.669,58.978,15.199,,
96,07/21/2014 10:05:00 AM,23.693,58.797,15.174,,
97,07/21/2014 10:06:00 AM,23.669,58.947,15.191,,
98,07/21/2014 10:07:00 AM,23.693,58.982,15.223,,
99,07/21/2014 10:08:00 AM,23.669,59.163,15.248,,
100,07/21/2014 10:09:00 AM,23.669,59.224,15.264,,
101,07/21/2014 10:10:00 AM,23.669,58.855,15.167,,
102,07/21/2014 10:11:00 AM,23.669,58.855,15.167,,
103,07/21/2014 10:12:00 AM,23.693,59.043,15.239,,
104,07/21/2014 10:13:00 AM,23.693,58.797,15.174,,
105,07/21/2014 10:14:00 AM,23.717,58.800,15.197,,
106,07/21/2014 10:15:00 AM,23.693,58.889,15.198,,
107,07/21/2014 10:16:00 AM,23.717,59.016,15.254,,
108,07/21/2014 10:17:00 AM,23.693,58.982,15.223,,
109,07/21/2014 10:18:00 AM,23.693,58.889,15.198,,
110,07/21/2014 10:19:00 AM,23.717,59.016,15.254,,
111,07/21/2014 10:20:00 AM,23.693,59.136,15.263,,
112,07/21/2014 10:21:00 AM,23.693,59.228,15.288,,
113,07/21/2014 10:22:00 AM,23.693,59.228,15.288,,
114,07/21/2014 10:23:00 AM,23.669,59.132,15.240,,
115,07/21/2014 10:24:00 AM,23.693,59.136,15.263,,
116,07/21/2014 10:25:00 AM,23.693,59.105,15.255,,
117,07/21/2014 10:26:00 AM,23.693,58.951,15.215,,
118,07/21/2014 10:27:00 AM,23.693,58.951,15.215,,
119,07/21/2014 10:28:00 AM,23.669,58.762,15.142,,
120,07/21/2014 10:29:00 AM,23.693,58.858,15.190,,
121,07/21/2014 10:30:00 AM,23.693,59.013,15.231,,
122,07/21/2014 10:31:00 AM,23.669,58.916,15.183,,
123,07/21/2014 10:32:00 AM,23.693,58.920,15.206,,
124,07/21/2014 10:33:00 AM,23.669,58.577,15.093,,
125,07/21/2014 10:34:00 AM,23.669,58.855,15.167,,
126,07/21/2014 10:35:00 AM,23.693,58.828,15.182,,
127,07/21/2014 10:36:00 AM,23.669,58.886,15.175,,
128,07/21/2014 10:37:00 AM,23.669,58.762,15.142,,
129,07/21/2014 10:38:00 AM,23.669,58.886,15.175,,
130,07/21/2014 10:39:00 AM,23.669,58.978,15.199,,
131,07/21/2014 10:40:00 AM,23.669,58.701,15.126,,
132,07/21/2014 10:41:00 AM,23.669,58.701,15.126,,
133,07/21/2014 10:42:00 AM,23.693,58.519,15.100,,
134,07/21/2014 10:43:00 AM,23.669,58.639,15.109,,
135,07/21/2014 10:44:00 AM,23.693,58.766,15.166,,
136,07/21/2014 10:45:00 AM,23.693,58.735,15.157,,
137,07/21/2014 10:46:00 AM,23.693,58.704,15.149,,
138,07/21/2014 10:47:00 AM,23.693,58.982,15.223,,
139,07/21/2014 10:48:00 AM,23.693,58.951,15.215,,
140,07/21/2014 10:49:00 AM,23.669,58.978,15.199,,
141,07/21/2014 10:50:00 AM,23.669,58.824,15.158,,
142,07/21/2014 10:51:00 AM,23.693,58.920,15.206,,
143,07/21/2014 10:52:00 AM,23.693,58.951,15.215,,
144,07/21/2014 10:53:00 AM,23.693,58.920,15.206,,
145,07/21/2014 10:54:00 AM,23.693,58.920,15.206,,
146,07/21/2014 10:55:00 AM,23.693,58.920,15.206,,
147,07/21/2014 10:56:00 AM,23.693,58.858,15.190,,
148,07/21/2014 10:57:00 AM,23.693,58.735,15.157,,
149,07/21/2014 10:58:00 AM,23.717,58.646,15.156,,
150,07/21/2014 10:59:00 AM,23.717,58.924,15.230,,
151,07/21/2014 11:00:00 AM,23.693,58.951,15.215,,
152,07/21/2014 11:01:00 AM,23.693,59.043,15.239,,
153,07/21/2014 11:02:00 AM,23.693,58.982,15.223,,
154,07/21/2014 11:03:00 AM,23.693,59.013,15.231,,
155,07/21/2014 11:04:00 AM,23.693,59.013,15.231,,
156,07/21/2014 11:05:00 AM,23.693,58.889,15.198,,
157,07/21/2014 11:06:00 AM,23.693,59.043,15.239,,
158,07/21/2014 11:07:00 AM,23.693,59.074,15.247,,
159,07/21/2014 11:08:00 AM,23.693,59.013,15.231,,
160,07/21/2014 11:09:00 AM,23.693,58.858,15.190,,
161,07/21/2014 11:10:00 AM,23.669,58.886,15.175,,
162,07/21/2014 11:11:00 AM,23.693,58.828,15.182,,
163,07/21/2014 11:12:00 AM,23.693,58.828,15.182,,
164,07/21/2014 11:13:00 AM,23.669,58.947,15.191,,
165,07/21/2014 11:14:00 AM,23.669,59.070,15.224,,
166,07/21/2014 11:15:00 AM,23.693,58.982,15.223,,
167,07/21/2014 11:16:00 AM,23.669,58.886,15.175,,
168,07/21/2014 11:17:00 AM,23.693,58.920,15.206,,
169,07/21/2014 11:18:00 AM,23.693,58.889,15.198,,
170,07/21/2014 11:19:00 AM,23.693,58.889,15.198,,
171,07/21/2014 11:20:00 AM,23.669,59.009,15.207,,
172,07/21/2014 11:21:00 AM,23.693,58.951,15.215,,
173,07/21/2014 11:22:00 AM,23.669,58.947,15.191,,
174,07/21/2014 11:23:00 AM,23.669,58.947,15.191,,
175,07/21/2014 11:24:00 AM,23.669,58.824,15.158,,
176,07/21/2014 11:25:00 AM,23.669,58.824,15.158,,
177,07/21/2014 11:26:00 AM,23.693,58.797,15.174,,
178,07/21/2014 11:27:00 AM,23.693,59.043,15.239,,
179,07/21/2014 11:28:00 AM,23.693,58.951,15.215,,
180,07/21/2014 11:29:00 AM,23.693,58.920,15.206,,
181,07/21/2014 11:30:00 AM,23.693,58.797,15.174,,
182,07/21/2014 11:31:00 AM,23.693,58.766,15.166,,
183,07/21/2014 11:32:00 AM,23.693,59.228,15.288,,
184,07/21/2014 11:33:00 AM,23.693,59.197,15.280,,
185,07/21/2014 11:34:00 AM,23.693,59.197,15.280,,
186,07/21/2014 11:35:00 AM,23.669,59.101,15.232,,
187,07/21/2014 11:36:00 AM,23.669,59.224,15.264,,
188,07/21/2014 11:37:00 AM,23.693,59.105,15.255,,
189,07/21/2014 11:38:00 AM,23.669,59.009,15.207,,
190,07/21/2014 11:39:00 AM,23.693,58.889,15.198,,
191,07/21/2014 11:40:00 AM,23.669,58.947,15.191,,
192,07/21/2014 11:41:00 AM,23.693,58.951,15.215,,
193,07/21/2014 11:42:00 AM,23.669,59.040,15.215,,
194,07/21/2014 11:43:00 AM,23.693,58.920,15.206,,
195,07/21/2014 11:44:00 AM,23.669,58.978,15.199,,
196,07/21/2014 11:45:00 AM,23.669,59.070,15.224,,
197,07/21/2014 11:46:00 AM,23.669,59.009,15.207,,
198,07/21/2014 11:47:00 AM,23.669,58.978,15.199,,
199,07/21/2014 11:48:00 AM,23.669,58.947,15.191,,
200,07/21/2014 11:49:00 AM,23.693,58.673,15.141,,
201,07/21/2014 11:50:00 AM,23.669,59.040,15.215,,
202,07/21/2014 11:51:00 AM,23.669,59.070,15.224,,
203,07/21/2014 11:52:00 AM,23.669,58.947,15.191,,
204,07/21/2014 11:53:00 AM,23.669,58.978,15.199,,
205,07/21/2014 11:54:00 AM,23.669,58.947,15.191,,
206,07/21/2014 11:55:00 AM,23.669,58.824,15.158,,
207,07/21/2014 11:56:00 AM,23.669,58.731,15.134,,
208,07/21/2014 11:57:00 AM,23.669,58.793,15.150,,
209,07/21/2014 11:58:00 AM,23.669,58.886,15.175,,
210,07/21/2014 11:59:00 AM,23.669,59.070,15.224,,
211,07/21/2014 12:00:00 PM,23.669,58.886,15.175,,
212,07/21/2014 12:01:00 PM,23.669,58.978,15.199,,
213,07/21/2014 12:02:00 PM,23.669,59.009,15.207,,
214,07/21/2014 12:03:00 PM,23.669,59.070,15.224,,
215,07/21/2014 12:04:00 PM,23.669,59.224,15.264,,
216,07/21/2014 12:05:00 PM,23.669,59.101,15.232,,
217,07/21/2014 12:06:00 PM,23.669,59.009,15.207,,
218,07/21/2014 12:07:00 PM,23.669,58.978,15.199,,
219,07/21/2014 12:08:00 PM,23.693,59.043,15.239,,
220,07/21/2014 12:09:00 PM,23.693,59.074,15.247,,
221,07/21/2014 12:10:00 PM,23.693,58.982,15.223,,
222,07/21/2014 12:11:00 PM,23.693,58.828,15.182,,
223,07/21/2014 12:12:00 PM,23.693,58.766,15.166,,
224,07/21/2014 12:13:00 PM,23.693,58.858,15.190,,
225,07/21/2014 12:14:00 PM,23.693,58.858,15.190,,
226,07/21/2014 12:15:00 PM,23.693,58.951,15.215,,
227,07/21/2014 12:16:00 PM,23.669,58.762,15.142,,
228,07/21/2014 12:17:00 PM,23.693,58.889,15.198,,
229,07/21/2014 12:18:00 PM,23.693,58.889,15.198,,
230,07/21/2014 12:19:00 PM,23.693,58.828,15.182,,
231,07/21/2014 12:20:00 PM,23.693,58.858,15.190,,
232,07/21/2014 12:21:00 PM,23.693,58.766,15.166,,
233,07/21/2014 12:22:00 PM,23.693,58.982,15.223,,
234,07/21/2014 12:23:00 PM,23.693,58.951,15.215,,
235,07/21/2014 12:24:00 PM,23.693,58.828,15.182,,
236,07/21/2014 12:25:00 PM,23.693,58.920,15.206,,
237,07/21/2014 12:26:00 PM,23.693,58.920,15.206,,
238,07/21/2014 12:27:00 PM,23.693,58.858,15.190,,
239,07/21/2014 12:28:00 PM,23.669,59.009,15.207,,
240,07/21/2014 12:29:00 PM,23.693,59.013,15.231,,
241,07/21/2014 12:30:00 PM,23.669,58.886,15.175,,
242,07/21/2014 12:31:00 PM,23.693,58.920,15.206,,
243,07/21/2014 12:32:00 PM,23.669,58.855,15.167,,
244,07/21/2014 12:33:00 PM,23.669,58.978,15.199,,
245,07/21/2014 12:34:00 PM,23.669,58.793,15.150,,
246,07/21/2014 12:35:00 PM,23.669,58.824,15.158,,
247,07/21/2014 12:36:00 PM,23.693,58.920,15.206,,
248,07/21/2014 12:37:00 PM,23.669,58.886,15.175,,
249,07/21/2014 12:38:00 PM,23.669,59.163,15.248,,
250,07/21/2014 12:39:00 PM,23.669,59.194,15.256,,
251,07/21/2014 12:40:00 PM,23.669,59.194,15.256,,
252,07/21/2014 12:41:00 PM,23.669,59.009,15.207,,
253,07/21/2014 12:42:00 PM,23.669,59.040,15.215,,
254,07/21/2014 12:43:00 PM,23.669,59.070,15.224,,
255,07/21/2014 12:44:00 PM,23.669,59.101,15.232,,
256,07/21/2014 12:45:00 PM,23.669,59.040,15.215,,
257,07/21/2014 12:46:00 PM,23.669,59.101,15.232,,
258,07/21/2014 12:47:00 PM,23.693,58.920,15.206,,
259,07/21/2014 12:48:00 PM,23.693,58.920,15.206,,
260,07/21/2014 12:49:00 PM,23.693,58.982,15.223,,
261,07/21/2014 12:50:00 PM,23.693,58.889,15.198,,
262,07/21/2014 12:51:00 PM,23.693,58.858,15.190,,
263,07/21/2014 12:52:00 PM,23.693,58.797,15.174,,
264,07/21/2014 12:53:00 PM,23.693,58.951,15.215,,
265,07/21/2014 12:54:00 PM,23.669,59.009,15.207,,
266,07/21/2014 12:55:00 PM,23.669,58.947,15.191,,
267,07/21/2014 12:56:00 PM,23.669,58.855,15.167,,
268,07/21/2014 12:57:00 PM,23.669,58.886,15.175,,
269,07/21/2014 12:58:00 PM,23.693,58.858,15.190,,
270,07/21/2014 12:59:00 PM,23.693,58.982,15.223,,
271,07/21/2014 01:00:00 PM,23.693,59.043,15.239,,
272,07/21/2014 01:01:00 PM,23.693,59.013,15.231,,
273,07/21/2014 01:02:00 PM,23.693,59.043,15.239,,
274,07/21/2014 01:03:00 PM,23.693,59.013,15.231,,
275,07/21/2014 01:04:00 PM,23.693,59.105,15.255,,
276,07/21/2014 01:05:00 PM,23.693,59.043,15.239,,
277,07/21/2014 01:06:00 PM,23.693,58.858,15.190,,
278,07/21/2014 01:07:00 PM,23.693,58.797,15.174,,
279,07/21/2014 01:08:00 PM,23.693,58.766,15.166,,
280,07/21/2014 01:09:00 PM,23.693,58.828,15.182,,
281,07/21/2014 01:10:00 PM,23.669,58.947,15.191,,
282,07/21/2014 01:11:00 PM,23.669,58.886,15.175,,
283,07/21/2014 01:12:00 PM,23.669,58.978,15.199,,
284,07/21/2014 01:13:00 PM,23.669,58.886,15.175,,
285,07/21/2014 01:14:00 PM,23.693,59.013,15.231,,
286,07/21/2014 01:15:00 PM,23.693,58.982,15.223,,
287,07/21/2014 01:16:00 PM,23.693,59.105,15.255,,
288,07/21/2014 01:17:00 PM,23.669,58.916,15.183,,
289,07/21/2014 01:18:00 PM,23.693,58.982,15.223,,
290,07/21/2014 01:19:00 PM,23.669,58.886,15.175,,
291,07/21/2014 01:20:00 PM,23.669,58.855,15.167,,
292,07/21/2014 01:21:00 PM,23.693,58.982,15.223,,
293,07/21/2014 01:22:00 PM,23.669,58.947,15.191,,
294,07/21/2014 01:23:00 PM,23.693,58.889,15.198,,
295,07/21/2014 01:24:00 PM,23.693,59.013,15.231,,
296,07/21/2014 01:25:00 PM,23.693,58.951,15.215,,
297,07/21/2014 01:26:00 PM,23.693,59.013,15.231,,
298,07/21/2014 01:27:00 PM,23.693,59.013,15.231,,
299,07/21/2014 01:28:00 PM,23.693,58.951,15.215,,
300,07/21/2014 01:29:00 PM,23.693,58.951,15.215,,
301,07/21/2014 01:30:00 PM,23.669,59.009,15.207,,
302,07/21/2014 01:31:00 PM,23.693,59.013,15.231,,
303,07/21/2014 01:32:00 PM,23.693,59.043,15.239,,
304,07/21/2014 01:33:00 PM,23.693,59.105,15.255,,
305,07/21/2014 01:34:00 PM,23.693,58.858,15.190,,
306,07/21/2014 01:35:00 PM,23.693,59.074,15.247,,
307,07/21/2014 01:36:00 PM,23.693,59.013,15.231,,
308,07/21/2014 01:37:00 PM,23.693,58.951,15.215,,
309,07/21/2014 01:38:00 PM,23.717,58.862,15.214,,
310,07/21/2014 01:39:00 PM,23.693,59.013,15.231,,
311,07/21/2014 01:40:00 PM,23.693,58.889,15.198,,
312,07/21/2014 01:41:00 PM,23.693,59.013,15.231,,
313,07/21/2014 01:42:00 PM,23.693,59.043,15.239,,
314,07/21/2014 01:43:00 PM,23.693,59.105,15.255,,
315,07/21/2014 01:44:00 PM,23.693,59.013,15.231,,
316,07/21/2014 01:45:00 PM,23.669,58.916,15.183,,
317,07/21/2014 01:46:00 PM,23.693,58.797,15.174,,
318,07/21/2014 01:47:00 PM,23.693,58.889,15.198,,
319,07/21/2014 01:48:00 PM,23.693,58.982,15.223,,
320,07/21/2014 01:49:00 PM,23.693,58.920,15.206,,
321,07/21/2014 01:50:00 PM,23.693,58.735,15.157,,
322,07/21/2014 01:51:00 PM,23.693,58.920,15.206,,
323,07/21/2014 01:52:00 PM,23.693,58.797,15.174,,
324,07/21/2014 01:53:00 PM,23.693,58.735,15.157,,
325,07/21/2014 01:54:00 PM,23.693,58.828,15.182,,
326,07/21/2014 01:55:00 PM,23.693,58.828,15.182,,
327,07/21/2014 01:56:00 PM,23.693,58.858,15.190,,
328,07/21/2014 01:57:00 PM,23.669,58.947,15.191,,
329,07/21/2014 01:58:00 PM,23.669,58.824,15.158,,
330,07/21/2014 01:59:00 PM,23.669,58.824,15.158,,
331,07/21/2014 02:00:00 PM,23.669,58.886,15.175,,
332,07/21/2014 02:01:00 PM,23.669,58.762,15.142,,
333,07/21/2014 02:02:00 PM,23.693,58.766,15.166,,
334,07/21/2014 02:03:00 PM,23.693,58.704,15.149,,
335,07/21/2014 02:04:00 PM,23.693,58.797,15.174,,
336,07/21/2014 02:05:00 PM,23.693,58.982,15.223,,
337,07/21/2014 02:06:00 PM,23.693,58.982,15.223,,
338,07/21/2014 02:07:00 PM,23.693,58.982,15.223,,
339,07/21/2014 02:08:00 PM,23.693,59.136,15.263,,
340,07/21/2014 02:09:00 PM,23.669,59.040,15.215,,
341,07/21/2014 02:10:00 PM,23.669,59.101,15.232,,
342,07/21/2014 02:11:00 PM,23.669,59.101,15.232,,
343,07/21/2014 02:12:00 PM,23.669,59.070,15.224,,
344,07/21/2014 02:13:00 PM,23.669,59.040,15.215,,
345,07/21/2014 02:14:00 PM,23.693,58.951,15.215,,
346,07/21/2014 02:15:00 PM,23.693,58.951,15.215,,
347,07/21/2014 02:16:00 PM,23.669,58.916,15.183,,
348,07/21/2014 02:17:00 PM,23.693,58.951,15.215,,
349,07/21/2014 02:18:00 PM,23.693,58.920,15.206,,
350,07/21/2014 02:19:00 PM,23.693,59.074,15.247,,
351,07/21/2014 02:20:00 PM,23.693,59.105,15.255,,
352,07/21/2014 02:21:00 PM,23.693,59.259,15.296,,
353,07/21/2014 02:22:00 PM,23.669,59.132,15.240,,
354,07/21/2014 02:23:00 PM,23.693,59.105,15.255,,
355,07/21/2014 02:24:00 PM,23.693,59.074,15.247,,
356,07/21/2014 02:25:00 PM,23.669,59.132,15.240,,
357,07/21/2014 02:26:00 PM,23.669,59.040,15.215,,
358,07/21/2014 02:27:00 PM,23.693,58.951,15.215,,
359,07/21/2014 02:28:00 PM,23.669,59.101,15.232,,
360,07/21/2014 02:29:00 PM,23.693,59.013,15.231,,
361,07/21/2014 02:30:00 PM,23.693,58.951,15.215,,
362,07/21/2014 02:31:00 PM,23.693,58.920,15.206,,
363,07/21/2014 02:32:00 PM,23.693,58.920,15.206,,
364,07/21/2014 02:33:00 PM,23.693,58.982,15.223,,
365,07/21/2014 02:34:00 PM,23.717,58.985,15.246,,
366,07/21/2014 02:35:00 PM,23.693,59.043,15.239,,
367,07/21/2014 02:36:00 PM,23.693,59.043,15.239,,
368,07/21/2014 02:37:00 PM,23.669,59.101,15.232,,
369,07/21/2014 02:38:00 PM,23.693,59.105,15.255,,
370,07/21/2014 02:39:00 PM,23.693,58.982,15.223,,
371,07/21/2014 02:40:00 PM,23.693,58.951,15.215,,
372,07/21/2014 02:41:00 PM,23.717,58.985,15.246,,
373,07/21/2014 02:42:00 PM,23.693,59.013,15.231,,
374,07/21/2014 02:43:00 PM,23.717,59.016,15.254,,
375,07/21/2014 02:44:00 PM,23.717,58.893,15.222,,
376,07/21/2014 02:45:00 PM,23.717,58.800,15.197,,
377,07/21/2014 02:46:00 PM,23.693,58.951,15.215,,
378,07/21/2014 02:47:00 PM,23.693,58.920,15.206,,
379,07/21/2014 02:48:00 PM,23.693,58.951,15.215,,
380,07/21/2014 02:49:00 PM,23.693,58.858,15.190,,
381,07/21/2014 02:50:00 PM,23.693,58.828,15.182,,
382,07/21/2014 02:51:00 PM,23.693,58.766,15.166,,
383,07/21/2014 02:52:00 PM,23.693,58.858,15.190,,
384,07/21/2014 02:53:00 PM,23.693,58.920,15.206,,
385,07/21/2014 02:54:00 PM,23.693,58.920,15.206,,
386,07/21/2014 02:55:00 PM,23.717,58.893,15.222,,
387,07/21/2014 02:56:00 PM,23.717,58.955,15.238,,
388,07/21/2014 02:57:00 PM,23.717,58.893,15.222,,
389,07/21/2014 02:58:00 PM,23.693,58.858,15.190,,
390,07/21/2014 02:59:00 PM,23.717,58.770,15.189,,
391,07/21/2014 03:00:00 PM,23.717,58.739,15.181,,
392,07/21/2014 03:01:00 PM,23.693,58.920,15.206,,
393,07/21/2014 03:02:00 PM,23.717,58.862,15.214,,
394,07/21/2014 03:03:00 PM,23.717,58.955,15.238,,
395,07/21/2014 03:04:00 PM,23.717,58.924,15.230,,
396,07/21/2014 03:05:00 PM,23.717,58.985,15.246,,
397,07/21/2014 03:06:00 PM,23.717,59.078,15.271,,
398,07/21/2014 03:07:00 PM,23.717,59.047,15.263,,
399,07/21/2014 03:08:00 PM,23.717,59.109,15.279,,
400,07/21/2014 03:09:00 PM,23.717,59.016,15.254,,
401,07/21/2014 03:10:00 PM,23.693,58.982,15.223,,
402,07/21/2014 03:11:00 PM,23.717,59.078,15.271,,
403,07/21/2014 03:12:00 PM,23.717,59.016,15.254,,
404,07/21/2014 03:13:00 PM,23.693,59.013,15.231,,
405,07/21/2014 03:14:00 PM,23.693,59.105,15.255,,
406,07/21/2014 03:15:00 PM,23.669,59.009,15.207,,
407,07/21/2014 03:16:00 PM,23.693,58.982,15.223,,
408,07/21/2014 03:17:00 PM,23.693,59.105,15.255,,
409,07/21/2014 03:18:00 PM,23.693,59.074,15.247,,
410,07/21/2014 03:19:00 PM,23.693,59.105,15.255,,
411,07/21/2014 03:20:00 PM,23.693,59.136,15.263,,
412,07/21/2014 03:21:00 PM,23.693,59.074,15.247,,
413,07/21/2014 03:22:00 PM,23.693,58.982,15.223,,
414,07/21/2014 03:23:00 PM,23.717,59.078,15.271,,
415,07/21/2014 03:24:00 PM,23.717,59.016,15.254,,
416,07/21/2014 03:25:00 PM,23.717,58.955,15.238,,
417,07/21/2014 03:26:00 PM,23.717,58.955,15.238,,
418,07/21/2014 03:27:00 PM,23.717,58.893,15.222,,
419,07/21/2014 03:28:00 PM,23.717,58.893,15.222,,
420,07/21/2014 03:29:00 PM,23.717,58.862,15.214,,
421,07/21/2014 03:30:00 PM,23.717,58.831,15.206,,
422,07/21/2014 03:31:00 PM,23.717,58.800,15.197,,
423,07/21/2014 03:32:00 PM,23.717,58.770,15.189,,
424,07/21/2014 03:33:00 PM,23.717,58.862,15.214,,
425,07/21/2014 03:34:00 PM,23.717,58.862,15.214,,
